Time,Sub:1:Ln:1,Sub:1:Ln:1.1,Sub:1:Ln:1.2,Sub:1:Ln:1.3,Sub:1:Ln:1-11,Sub:1:Ln:1-11.1,Sub:1:Ln:1-11.2,Sub:1:Ln:1-11.3,Sub:1:Ln:1-11.4
9.6,202.4847,10.5525,56.0166,-129.0404,60,0.0008,-100.3356,0.142,-19.7819
9.633,202.4972,10.5743,55.9125,-128.7933,60,0.0021,118.0807,0.1346,23.4555
9.667,202.499,10.6093,56.4746,-129.3724,60,0.0004,104.2414,0.094,177.0189
9.7,202.4959,10.6381,56.4912,-128.714,60,0.0028,45.8347,0.2823,35.4371
9.733,202.4941,10.6709,56.3847,-129.3099,60,0.0032,15.0283,0.1247,-61.25
9.767,202.4943,10.6989,56.2639,-128.9981,60,0.0037,-152.5221,0.0693,-26.3948
9.8,202.4994,10.7285,56.3151,-129.1467,60,0.0048,106.3063,0.0544,-6.6708
9.833,202.4909,10.7603,56.2434,-129.1399,60,0.0066,-104.0407,0.1551,-41.7734
9.867,202.494,10.798,56.571,-128.9853,60,0.0027,135.0938,0.0513,-117.0989
9.9,202.4919,10.8287,56.4148,-128.812,60,0.0037,0.0696,0.0578,14.9688
9.933,202.4889,10.8597,56.2161,-128.5271,60,0.0025,19.0471,0.0977,-17.9136
9.967,202.4883,10.9002,56.2086,-129.3105,60,0.0034,19.9336,0.1586,-117.203
10,202.477,10.931,56.657,-128.9603,60,0.0033,33.1776,0.1696,-16.438
10.033,202.5024,10.9718,56.8397,-129.1606,60,0.0014,-54.2103,0.1408,40.9009
10.067,202.4994,11.0233,57.3563,-129.4488,60,0.0031,-141.6039,0.2036,-164.1065
10.1,202.4791,11.0559,57.4383,-129.1634,60,0.0033,8.7128,0.0484,-154.3345
10.133,202.4945,11.0981,57.5915,-129.8554,60,0.002,66.7505,0.2063,146.6135
10.167,202.4999,11.1404,57.9422,-129.8089,60,0.0025,-11.4342,0.2579,-87.6901
10.2,202.4907,11.179,57.5634,-129.4932,60,0.0027,97.8277,0.1797,58.8007
10.233,202.4929,11.2219,57.9626,-129.7683,60,0.0028,-176.7825,0.0746,135.9122
10.267,202.4961,11.2656,58.1696,-129.6048,60,0.0049,-81.2684,0.295,101.1249
10.3,202.5025,11.3035,58.4254,-129.6195,60,0.0016,-80.1627,0.1538,-12.349
10.333,202.4853,11.3381,57.9057,-129.7128,60,0.0039,-155.1178,0.074,-87.1255
10.367,202.4936,11.3809,58.2099,-129.6449,60,0.002,56.5595,0.0148,-163.793
10.4,202.5012,11.4315,58.5026,-129.8675,60,0.0008,-25.0375,0.1265,54.6719
10.433,202.4943,11.4625,58.9298,-129.6899,60,0.0031,122.9358,0.0723,6.1799
10.467,202.4965,11.4994,58.7584,-129.4729,60,0.0019,162.6941,0.1284,-17.0189
10.5,202.5008,11.5461,58.8101,-129.6803,60,0.0038,-77.444,0.0325,-132.457
10.533,202.5063,11.5932,59.1657,-129.7719,60,0.003,-118.2623,0.1418,-132.7505
10.567,202.5085,11.6396,59.522,-129.8841,60,0.0012,103.7205,0.0954,-59.2633
10.6,202.505,11.6829,59.035,-129.8299,60,0.0047,56.6377,0.1774,5.9919
10.633,202.5102,11.7364,59.393,-129.6316,60,0.0027,74.4885,0.0174,107.3426
10.667,202.5016,11.777,59.4426,-129.8297,60,0.0036,153.7188,0.0331,158.3326
10.7,202.4978,11.8117,59.2599,-129.6315,60,0.0023,-135.3945,0.0811,85.8499
10.733,202.5176,11.8667,59.5488,-129.7413,60,0.003,92.6268,0.1245,-37.6021
10.767,202.4974,11.9119,59.5272,-129.7244,60,0.0023,82.4507,0.1139,-12.0503
10.8,202.4969,11.9541,59.3342,-129.178,60,0.003,22.6595,0.0619,-121.4446
10.833,202.5161,12,59.651,-129.7106,60,0.0043,72.8694,0.1743,155.9511
10.8669,202.5018,12.0395,59.4959,-129.3399,60,0.0032,-88.4139,0.0257,141.6427
10.9,202.487,12.0818,59.1868,-129.4185,60,0.0009,-80.5615,0.3194,42.7137
10.933,202.4983,12.1323,59.4921,-129.5423,60,0.0033,86.4717,0.2964,-108.8264
10.9669,202.5007,12.1775,59.4604,-129.4856,60,0.0024,171.1576,0.0713,-133.4792
10.9999,202.4982,12.2169,59.1881,-129.2075,60,0.0035,138.9885,0.1981,83.2378
11.033,202.5002,12.266,59.3886,-129.1267,60,0.001,156.5022,0.0148,-41.0804
11.067,202.4901,12.302,58.7133,-128.8272,60,0.0022,56.7099,0.2568,-174.5164
11.0999,202.4983,12.3509,58.8861,-129.0924,60,0.0012,-84.9173,0.1538,-27.4932
11.1329,202.4872,12.3894,58.7732,-128.4185,60,0.005,108.6845,0.0542,-66.4243
11.167,202.4893,12.4304,58.8179,-128.5827,60,0.0011,-148.4118,0.067,-85.4324
11.1999,202.4904,12.4794,58.7171,-128.7722,60,0.0039,-37.5014,0.2765,-41.2962
11.2329,202.481,12.5114,58.4794,-128.3211,60,0.0035,-176.2774,0.1079,150.2101
11.267,202.4752,12.5441,58.3506,-128.0343,60,0.0031,-84.655,0.2126,-125.1919
11.3,202.4897,12.5896,58.6011,-128.1,60,0.0022,-127.928,0.1029,-4.2298
11.3329,202.4807,12.6233,57.9909,-128.0453,60,0.0041,59.574,0.0631,22.1502
11.367,202.4808,12.6581,57.788,-127.8646,60,0.0009,107.1774,0.1026,-120.3267
11.4,202.4892,12.7104,57.8164,-128.2299,60,0.0024,84.675,0.2032,-79.2024
11.4329,202.4678,12.7404,57.3623,-127.7495,60,0.0017,72.0329,0.0767,39.407
11.467,202.4762,12.7776,57.878,-128.08,60,0.0031,94.3073,0.235,-90.2383
11.5,202.4855,12.8258,58.0416,-128.4134,60,0.0024,158.6094,0.1344,-118.5085
11.533,202.4793,12.8675,57.9722,-128.1398,60,0.0023,-101.8475,0.0631,-117.5439
11.567,202.4739,12.91,58.061,-127.9441,60,0.0014,-150.2275,0.2143,163.7153
11.6,202.4792,12.9472,58.1756,-128.345,60,0.0013,-164.6645,0.0583,172.6367
11.633,202.4894,12.9863,57.9655,-127.9401,60,0.0012,49.1312,0.1182,-167.3589
11.667,202.4955,13.0255,58.0848,-127.664,60,0.0027,-129.211,0.061,-166.7264
11.7,202.4864,13.0621,58.0954,-127.836,60,0.0032,17.4151,0.0731,174.4971
11.733,202.4757,13.0994,57.8924,-127.7172,60,0.0017,59.0058,0.0642,-98.0595
11.767,202.4658,13.1248,57.5141,-127.1333,60,0.0048,127.8398,0.063,43.941
11.8,202.4751,13.1633,57.4744,-127.8343,60,0.001,132.5837,0.1298,-130.7494
11.833,202.4668,13.1956,57.3834,-127.2436,60,0.0017,32.2294,0.0273,-120.8179
11.8669,202.4738,13.2279,57.432,-127.2505,60,0.0025,-13.3268,0.1587,161.7018
11.9,202.4728,13.2676,57.3136,-127.113,60,0.0037,7.4833,0.0987,135.0916
11.933,202.4715,13.3075,57.2701,-127.1564,60,0.0011,35.82,0.2073,-52.3493
11.9669,202.4905,13.362,58.1726,-127.9424,60,0.0032,-19.6845,0.1259,3.367
11.9999,202.4756,13.3994,57.9791,-127.7922,60,0.0016,90.0488,0.178,10.9227
12.033,202.482,13.4349,58.0937,-127.6509,60,0.0021,145.7545,0.0187,13.5494
12.0669,202.4858,13.4838,58.4615,-128.038,60,0.0014,160.2131,0.0689,122.0675
12.0999,202.4728,13.5203,58.4608,-127.637,60,0.0012,144.3153,0.0992,-6.6928
12.1329,202.4733,13.5578,58.8529,-128.0163,60,0.0048,41.0969,0.1829,96.0997
12.1669,202.4675,13.5938,58.8685,-128.0548,60,0.0016,-172.079,0.1831,-97.3518
12.1999,202.4662,13.6355,59.087,-127.934,60,0.0043,-84.4402,0.1748,-92.2126
12.2329,202.4618,13.6745,58.9489,-127.7534,60,0.0012,178.7045,0.1539,11.4279
12.2669,202.4552,13.7046,58.9651,-127.5201,60,0.0028,-5.5506,0.1412,-127.4101
12.2999,202.458,13.7397,59.0769,-127.6436,60,0.004,-90.8413,0.1736,39.8876
12.3329,202.4601,13.7766,58.7946,-127.8888,60,0.0018,-174.9843,0.1147,-67.6786
12.3669,202.4468,13.8125,58.8634,-127.4829,60,0.0011,133.1449,0.1092,-71.1257
12.3999,202.4486,13.8454,59.0274,-127.382,60,0.0023,82.1431,0.1093,7.8188
12.4329,202.4541,13.8876,59.4684,-127.6616,60,0.0038,-164.769,0.2095,-78.6307
12.4669,202.4606,13.934,59.5359,-127.7911,60,0.0047,-1.9761,0.1721,-110.1375
12.4999,202.4572,13.9766,59.9089,-128.0815,60,0.0031,-92.2533,0.3337,2.5272
12.5329,202.4514,14.0101,60.1773,-128.013,60,0.0008,-80.0291,0.1545,25.9816
12.5669,202.4552,14.0449,60.0567,-128.0492,60,0.0032,-157.8113,0.2347,48.2834
12.5999,202.4569,14.0827,59.8666,-128.0002,60,0.0015,-116.0438,0.111,63.3055
12.6329,202.4611,14.1255,60.225,-128.3399,60,0.0003,134.8136,0.1073,104.1152
12.6669,202.4436,14.16,60.4926,-128.0871,60,0.0014,33.2236,0.1746,-155.8291
12.6999,202.4453,14.1882,60.1067,-127.9911,60,0.0005,-83.0983,0.2812,37.5465
12.7329,202.4419,14.2239,60.1961,-127.6716,60,0.0036,-76.3936,0.1913,-115.5357
12.7669,202.4418,14.2621,60.3185,-128.1579,60,0.0033,37.8592,0.0997,127.7826
12.7999,202.4249,14.2944,60.0246,-128.0475,60,0.0023,-27.7132,0.1275,-52.1087
12.8329,202.3984,14.3084,60.305,-127.6948,60,0.0009,-45.1539,0.1497,114.2206
12.8669,202.4196,14.3443,59.9641,-128.3257,60,0.0018,92.9677,0.1557,33.8572
12.8999,202.4028,14.3694,59.9266,-127.5139,60,0.0025,51.9085,0.0523,-156.874
12.9329,202.4034,14.3949,59.7572,-127.6291,60,0.003,132.7234,0.0834,112.4592
12.9669,202.4204,14.4304,59.6814,-127.6415,60,0.002,87.3732,0.2236,157.16
12.9999,202.4241,14.458,59.7171,-127.9896,60,0.0006,-9.8203,0.0893,-9.4514
13.0329,202.4161,14.4803,59.7352,-127.6107,60,0.0003,-4.5197,0.1632,-36.2751
13.0669,202.4344,14.5045,59.3642,-127.5041,60,0.0009,77.9164,0.2471,-146.4016
13.0999,202.4444,14.537,59.5159,-127.4546,60,0.0021,178.1541,0.1149,102.1063
13.1329,202.4365,14.5545,59.4458,-126.9536,60,0.0015,-76.6785,0.1059,-126.1302
13.1669,202.4429,14.5834,58.9509,-127.2105,60,0.0037,-128.8267,0.0624,179.1445
13.1999,202.4314,14.6061,59.482,-127.2525,60,0.0003,13.7615,0.0978,117.0892
13.2329,202.4405,14.625,59.1169,-126.9418,60,0.0026,-139.3295,0.1175,-92.3986
13.2669,202.4349,14.6445,58.8905,-127.0351,60,0.0018,0.7302,0.1053,49.3759
13.2999,202.4317,14.6651,58.665,-126.6844,60,0.0027,-90.1912,0.1616,26.0798
13.3329,202.4444,14.6958,59.2459,-126.7111,60,0.0021,172.1792,0.0566,-87.372
13.3669,202.4311,14.7142,58.5651,-126.5783,60,0.0005,-139.7778,0.1166,-44.5542
13.3999,202.4345,14.7367,58.3871,-126.2956,60,0.0028,9.9633,0.2095,-3.8076
13.4329,202.4378,14.7634,58.5238,-126.4882,60,0.0011,-42.153,0.1031,48.8908
13.4669,202.4266,14.7805,58.4738,-126.4229,60,0.0026,48.2293,0.174,-47.8087
13.4999,202.4331,14.8048,58.4451,-126.4864,60,0.0005,-103.8952,0.1594,14.07
13.5329,202.4449,14.8383,58.5464,-126.4162,60,0.004,154.7595,0.0075,-37.8613
13.5669,202.4484,14.8719,59.0284,-126.6567,60,0.002,27.1107,0.2242,-119.6691
13.5999,202.4453,14.8986,58.6613,-126.4705,60,0.0018,-101.5417,0.1177,29.8279
13.6329,202.4609,14.9295,58.9725,-126.5712,60,0.0009,71.6854,0.0355,-150.4542
13.6669,202.4607,14.9639,58.8898,-127.0401,60,0.0016,-131.3303,0.2012,-162.1687
13.6999,202.4626,14.9929,59.0578,-126.855,60,0.0014,-13.6208,0.1128,13.6997
13.7329,202.458,15.025,59.2104,-126.5957,60,0.0018,-173.9597,0.3145,-43.8581
13.7669,202.4458,15.0408,58.83,-126.6375,60,0.0028,53.821,0.1192,-54.4895
13.7999,202.4669,15.0757,58.5798,-126.388,60,0.0056,-32.2548,0.1025,-173.3764
13.8329,202.4567,15.0993,58.3675,-126.1142,60,0.0033,-47.3551,0.1577,34.5181
13.8669,202.4436,15.1142,57.7791,-125.943,60,0.0021,158.8041,0.1754,136.5138
13.8999,202.4632,15.1501,57.8635,-125.7131,60,0.0023,24.3245,0.0155,-20.888
13.9329,202.4482,15.1719,57.2103,-124.9986,60,0.002,-32.4804,0.1094,-161.1592
13.9669,202.4554,15.1973,56.8553,-124.8058,60,0.0028,-64.114,0.1026,154.2827
13.9999,202.4587,15.2354,57.2242,-125.3587,60,0.0025,174.6941,0.2837,-2.4759
14.0329,202.4572,15.2538,56.7552,-124.7017,60,0.0007,75.794,0.2809,67.458
14.0669,202.4822,15.2927,56.7189,-124.7484,60,0.0042,155.2086,0.1969,145.5543
14.0999,202.4952,15.3505,56.6547,-124.9369,60,0.0014,140.748,0.174,31.8515
14.1329,202.4735,15.3822,57.035,-124.6076,60,0.0011,5.0578,0.0144,171.3506
14.1669,202.4841,15.4202,56.8206,-124.6937,60,0.001,-48.3191,0.1017,-155.6998
14.1999,202.505,15.472,57.111,-125.2314,60,0.0008,-7.1294,0.1164,24.3554
14.2329,202.4927,15.5145,56.8444,-124.9413,60,0.0026,133.1882,0.0939,-113.5078
14.2669,202.4934,15.5602,57.0433,-124.9133,60,0.002,-76.0626,0.0929,152.8089
14.2999,202.4825,15.5968,56.89,-124.5612,60,0.0038,162.4954,0.0985,-102.9529
14.3329,202.4782,15.6328,56.9293,-124.7043,60,0.0023,-154.8311,0.101,31.9421
14.3669,202.4843,15.6828,57.1151,-124.8606,60,0.0018,158.5707,0.1624,176.0035
14.3999,202.4727,15.7239,57.0698,-124.6402,60,0.0019,91.6301,0.0789,80.4871
14.4329,202.4614,15.7573,56.9354,-124.4808,60,0.0002,97.2836,0.1863,57.226
14.4669,202.4748,15.8073,57.2297,-124.5478,60,0.0005,-68.9775,0.0857,-159.3441
14.4999,202.4628,15.85,57.1188,-124.5675,60,0.0031,75.1775,0.2025,144.9552
14.5329,202.4647,15.888,57.3416,-124.7955,60,0.0028,-101.8888,0.2582,-92.7183
14.5669,202.4593,15.9354,57.6924,-124.9309,60,0.0012,52.4079,0.2702,139.3988
14.5999,202.4531,15.9727,58.0633,-125.3151,60,0.0037,57.0122,0.1629,68.0715
14.6329,202.4616,16.024,58.4017,-125.392,60,0.0043,17.3705,0.2082,-117.1218
14.6669,202.4679,16.0787,58.7942,-126.0457,60,0.0048,106.1703,0.1276,-139.8032
14.6999,202.4567,16.1169,58.8705,-125.8899,60,0.0003,12.0274,0.2713,15.5295
14.7329,202.4722,16.1611,59.5233,-125.6819,60,0.0042,-119.5632,0.1986,29.992
14.7669,202.4605,16.2108,59.9149,-125.979,60,0.0043,14.7977,0.0633,-92.3324
14.7999,202.4569,16.2486,60.3167,-126.1168,60,0.0001,111.8606,0.1577,-99.3518
14.8329,202.4495,16.2872,60.1573,-125.8826,60,0.0025,6.6115,0.1114,-51.8427
14.8669,202.4524,16.3259,60.7311,-125.9679,60,0.0005,-86.94,0.2028,52.7289
14.8999,202.4493,16.3717,60.5878,-126.3508,60,0.0025,109.0864,0.0982,36.4169
14.9329,202.441,16.4065,60.6162,-126.1179,60,0.0037,15.5124,0.1266,-17.4359
14.9669,202.4386,16.4359,60.7608,-125.9867,60,0.0024,98.4286,0.1756,26.5386
14.9999,202.4455,16.4717,60.9556,-126.0288,60,0.0044,80.7861,0.1512,94.5838
15.0329,202.4497,16.5218,61.4676,-126.3121,60,0.0036,32.5466,0.2439,160.8864
15.0669,202.4313,16.5483,61.3222,-126.2603,60,0.0029,-160.6749,0.1944,-78.3121
15.0999,202.4219,16.5607,60.7078,-125.9374,60,0.0043,-138.0555,0.0934,-75.843
15.1329,202.4435,16.5955,61.5662,-126.3351,60,0.0022,-72.38,0.1389,98.7223
15.1669,202.4282,16.6238,61.3235,-126.2295,60,0.0015,-104.6439,0.1555,-137.406
15.1999,202.4243,16.653,61.0608,-126.0242,60,0.0016,34.0374,0.1998,41.6532
15.2329,202.4264,16.6828,61.8562,-126.3192,60,0.0023,-151.8385,0.2418,-167.4925
15.2669,202.4139,16.7005,61.2934,-126.1306,60,0.003,127.4364,0.2145,169.9397
15.2999,202.4251,16.7303,61.7258,-126.2614,60,0.0043,123.1333,0.253,21.4723
15.3329,202.4089,16.7596,61.7706,-126.5885,60,0.0011,122.9028,0.1092,-161.1981
15.3669,202.3992,16.7726,61.8407,-126.3313,60,0.002,164.4051,0.156,128.6784
15.3999,202.4268,16.8107,61.8935,-126.5413,60,0.0005,-90.1394,0.2167,30.2018
15.4329,202.4189,16.8327,61.4381,-126.0457,60,0.0041,-166.5017,0.3022,-45.0247
15.4669,202.4395,16.8649,61.5659,-126.0793,60,0.0014,153.0845,0.0583,128.2443
15.4999,202.4369,16.8961,61.4851,-126.3643,60,0.0016,177.7004,0.1192,84.944
15.5329,202.4255,16.9064,61.6937,-125.8273,60,0.0024,138.7669,0.1357,100.4033
15.5669,202.433,16.9335,61.2664,-125.6221,60,0.0011,-127.6203,0.1687,-142.7396
15.5999,202.4392,16.9601,61.0626,-125.2389,60,0.0022,43.4752,0.1533,-28.3612
15.6329,202.4244,16.9707,60.8011,-125.1406,60,0.0035,-53.3012,0.0729,0.9469
15.6669,202.428,16.9913,60.5086,-124.8722,60,0.0013,-1.7779,0.0542,-109.0033
15.6999,202.4445,17.0226,60.325,-124.8871,60,0.001,109.5096,0.232,148.7641
15.7329,202.4413,17.0493,60.1143,-124.6712,60,0.0004,-103.6058,0.08,60.9506
15.7669,202.4437,17.0648,59.6079,-124.5822,60,0.0029,-82.1164,0.0899,123.0921
15.7999,202.4691,17.0994,59.3697,-124.6368,60,0.0043,-24.1306,0.0931,-42.1547
15.8329,202.4532,17.1233,58.9547,-124.189,60,0.0018,8.8354,0.0953,-144.7864
15.8669,202.472,17.1546,59.2785,-124.6732,60,0.0015,-61.7546,0.0413,-74.4592
15.8999,202.4625,17.1846,59.2326,-124.3643,60,0.0017,58.6537,0.2199,25.4095
15.9329,202.4624,17.2151,58.8992,-124.1904,60,0.0033,29.4511,0.0661,179.5828
15.9669,202.4546,17.2485,58.9497,-124.0373,60,0.002,114.7738,0.1413,-145.9291
15.9999,202.4522,17.2757,58.3504,-123.8878,60,0.0023,-103.7368,0.0918,78.4611
16.0329,202.4574,17.3098,58.16,-123.6629,60,0.0027,-152.6355,0.1361,148.4488
16.0669,202.4597,17.3418,57.942,-123.2944,60,0.0035,101.7834,0.1413,-161.7118
16.0999,202.4546,17.3766,57.3225,-122.9913,60,0.0011,122.0391,0.2634,82.3905
16.1329,202.4507,17.4117,57.2937,-123.0185,60,0.0019,100.1816,0.0276,-142.7419
16.1669,202.4502,17.4456,56.7857,-122.8229,60,0.0029,15.097,0.0778,-13.4578
16.1999,202.4612,17.4845,56.8372,-122.7189,60,0.0024,-159.8106,0.0626,45.6036
16.2329,202.456,17.5218,56.6179,-122.094,60,0.0032,-149.0507,0.1457,150.3247
16.2669,202.4657,17.5732,56.7626,-122.4,60,0.0011,-81.1079,0.1063,-59.6895
16.2999,202.4622,17.6191,56.5829,-122.1695,60,0.0044,98.1837,0.1054,8.5111
16.3329,202.4745,17.6636,56.3549,-122.0548,60,0.0018,-53.0411,0.1552,-140.7959
16.3669,202.4859,17.7266,56.6353,-122.3428,60,0.0042,-35.9355,0.1377,-111.9504
16.3999,202.4692,17.7762,56.6769,-122.2077,60,0.0007,-18.0632,0.1376,44.7073
16.4329,202.4762,17.8269,56.4048,-122.1365,60,0.0038,30.6526,0.007,102.5411
16.4669,202.4817,17.8884,56.5788,-121.8774,60,0.0063,136.069,0.1777,-169.2552
16.4999,202.4817,17.948,56.7912,-122.3056,60,0.0018,153.719,0.1086,12.5929
16.5329,202.4698,17.9994,56.5183,-122.058,60,0.0014,-150.4299,0.1522,128.4321
16.5669,202.4651,18.05,56.4062,-121.7359,60,0.0036,49.0961,0.0686,-24.7994
16.5999,202.4673,18.1125,56.6521,-121.6791,60,0.0055,64.6916,0.0627,-150.0049
16.6329,202.469,18.1747,56.8687,-121.9238,60,0.0033,100.0236,0.1162,-37.2355
16.6669,202.457,18.2331,56.8769,-121.8453,60,0.0018,61.8095,0.0472,160.0013
16.6999,202.46,18.2834,56.5588,-121.5946,60,0.0038,49.8497,0.0806,-9.5843
16.7329,202.4814,18.3542,57.1174,-122.0835,60,0.0025,-66.0277,0.1873,45.2548
16.7669,202.4692,18.4199,57.1031,-122.2318,60,0.0015,-40.123,0.2466,4.7972
16.7999,202.4765,18.4917,57.6649,-122.3714,60,0.0015,58.8305,0.1164,18.6263
16.8329,202.4803,18.5574,57.2938,-121.9809,60,0.002,-60.0994,0.1879,-123.8935
16.8669,202.4873,18.6324,57.8351,-122.5767,60,0.0049,-176.8806,0.1463,-58.8428
16.8999,202.4861,18.7002,58.1452,-122.867,60,0.0011,37.3634,0.1248,90.1387
16.9329,202.4896,18.7654,57.5241,-122.1374,60,0.0014,-98.8768,0.1052,-10.3569
16.9669,202.484,18.8305,58.3409,-122.5872,60,0.006,142.4652,0.1479,73.9769
16.9999,202.4893,18.8968,58.1579,-122.4652,60,0.007,95.4686,0.1434,-65.6013
17.0329,202.5088,18.9749,58.0761,-122.2628,60,0.0047,118.829,0.1691,-114.1088
17.0669,202.4879,19.0467,58.0912,-122.193,60,0.0006,-154.665,0.0523,-0.884
17.0999,202.4743,19.0957,57.879,-121.7668,60,0.0021,98.2164,0.1176,170.0636
17.1329,202.4941,19.1719,57.9274,-121.5506,60,0.0011,43.6522,0.1641,-6.6418
17.1669,202.4807,19.2393,57.6971,-121.0366,60,0.0016,130.5678,0.0486,-122.1213
17.1999,202.4905,19.3035,57.3047,-121.1424,60,0.003,95.2121,0.2351,66.7352
17.2329,202.4799,19.3626,57.3293,-120.969,60,0.0046,99.9329,0.1465,-56.5131
17.2669,202.4795,19.4268,57.3556,-120.9989,60,0.0012,-33.291,0.1448,-120.6026
17.2999,202.4856,19.5019,57.3579,-120.764,60,0.0045,173.3359,0.2756,64.3643
17.3329,202.4826,19.5703,57.7388,-121.1253,60,0.0009,83.8812,0.0436,-27.7354
17.3669,202.4906,19.6379,57.6433,-121.2591,60,0.0015,-1.8581,0.225,-106.5081
17.3999,202.4867,19.7047,57.5275,-120.7725,60,0.0056,151.1969,0.0376,-82.7805
17.4329,202.4894,19.7828,58.0011,-121.4653,60,0.0002,-32.3228,0.0633,-97.5372
17.4669,202.4917,19.8494,58.1139,-121.3578,60,0.002,31.82,0.2791,-88.5633
17.4999,202.4792,19.9105,58.2924,-120.8749,60,0.0021,-81.4438,0.2418,77.8039
17.5329,202.4739,19.9771,58.0288,-121.3099,60,0.0029,-135.9341,0.1036,-74.8677
17.5669,202.4723,20.0502,57.4801,-121.0463,60,0.0031,71.2634,0.0561,-91.9239
17.5999,202.4582,20.117,57.897,-121.0992,60,0.0023,177.7668,0.2696,57.4925
17.6329,202.4504,20.1756,57.8586,-120.8364,60,0.0048,-93.5919,0.0396,-14.3455
17.6669,202.4453,20.2323,57.9517,-120.5613,60,0.0027,134.8777,0.2304,-89.7449
17.6999,202.4511,20.3041,57.7692,-120.7163,60,0.0013,-130.7656,0.334,-44.036
17.7329,202.4481,20.3752,58.0002,-120.9987,60,0.0034,24.8998,0.1805,-112.5541
17.7669,202.4261,20.4291,57.855,-120.3763,60,0.0041,5.1037,0.116,167.2198
17.7999,202.4318,20.4921,57.7876,-120.3264,60,0.0041,8.2226,0.1606,127.6142
17.8329,202.4299,20.5608,58.1361,-120.5273,60,0.0007,-147.5628,0.0692,-172.4323
17.8669,202.4406,20.6287,58.2518,-121.0407,60,0.0009,165.6862,0.0381,13.3181
17.8999,202.4424,20.6943,58.4943,-120.6616,60,0.0016,69.9708,0.1088,-50.4984
17.9329,202.4442,20.7535,58.0732,-120.5614,60,0.0019,-162.8796,0.1472,7.0401
17.9669,202.4551,20.8238,58.5349,-120.7038,60,0.0015,-16.5583,0.044,-127.8032
17.9999,202.4409,20.8838,58.1461,-120.5818,60,0.0041,-47.9113,0.05,25.2556
18.0329,202.455,20.9438,58.0631,-120.3976,60,0.0035,-52.109,0.0508,-112.2802
18.0669,202.4576,21.0096,57.7698,-120.0662,60,0.0012,-72.3241,0.0742,-25.4283
18.0999,202.458,21.0695,57.9051,-120.0383,60,0.0017,64.0958,0.1037,83.839
18.1329,202.4626,21.1323,57.5439,-120.3438,60,0.0014,-50.709,0.2017,-115.6002
18.1669,202.4504,21.1753,57.0067,-119.5561,60,0.0041,-121.1625,0.2624,-133.5687
18.1999,202.4595,21.2359,56.99,-119.5588,60,0.0048,158.3165,0.3097,40.707
18.2329,202.4411,21.2888,56.5827,-119.411,60,0.0018,62.4681,0.0633,-99.4927
18.2669,202.432,21.3268,56.4786,-118.9393,60,0.0046,147.4614,0.1915,92.6492
18.2999,202.446,21.3872,56.8517,-119.3206,60,0.0009,-5.6743,0.2718,101.8755
18.3329,202.4346,21.4382,56.8508,-118.9672,60,0.0022,55.6434,0.0672,20.8495
18.3669,202.4215,21.4833,56.2856,-118.3846,60,0.0054,175.4826,0.2993,-72.1214
18.3999,202.4457,21.5443,56.5892,-118.9249,60,0.0024,145.4364,0.2121,-1.1056
18.4329,202.4302,21.5907,56.8619,-118.8669,60,0.0009,-162.5584,0.015,-133.3629
18.4669,202.4339,21.644,56.767,-118.8521,60,0.0023,13.7519,0.0707,132.5859
18.4999,202.4418,21.7071,56.9783,-119.3633,60,0.0056,-139.5611,0.0338,149.3066
18.5329,202.4378,21.7613,57.2689,-119.2211,60,0.0016,-144.4012,0.0871,10.1089
18.5669,202.4265,21.8122,57.3664,-119.6379,60,0.0051,-140.0987,0.2987,-124.9477
18.5999,202.4138,21.8532,57.5956,-119.2534,60,0.0027,-38.524,0.2848,112.4176
18.6329,202.4224,21.9046,57.7243,-119.8108,60,0.0039,-29.4373,0.0282,-89.2055
18.6669,202.4235,21.9542,57.9029,-119.2027,60,0.0041,-51.3814,0.0786,-98.3212
18.6999,202.4131,21.999,58.0714,-119.2004,60,0.0028,86.0881,0.2024,-11.2194
18.7329,202.4142,22.0431,58.0544,-119.2075,60,0.0032,-127.8754,0.2201,119.7817
18.7669,202.4167,22.0916,58.1496,-119.3183,60,0.0017,23.216,0.158,75.1298
18.7999,202.4203,22.1423,58.4285,-119.1746,60,0.0034,178.9696,0.1533,-0.5824
18.8329,202.4177,22.1909,58.2271,-118.829,60,0.0016,144.9806,0.0609,87.7363
18.8669,202.4202,22.244,58.4509,-119.3305,60,0.0015,-91.9705,0.1133,-99.8257
18.8999,202.4171,22.2979,58.6058,-119.6069,60,0.0014,74.0123,0.072,42.0275
18.9329,202.4218,22.3456,58.6089,-119.3141,60,0.0016,39.1496,0.1612,-35.9217
18.9669,202.425,22.3978,59.0934,-119.5352,60,0.0035,-5.904,0.1423,114.2793
18.9999,202.4219,22.4469,59.1209,-119.339,60,0.0024,-22.3659,0.1882,28.9415
19.0329,202.431,22.4986,58.9989,-119.2082,60,0.005,-169.6921,0.2171,96.9379
19.0669,202.4337,22.5503,59.0742,-118.9471,60,0.0055,-45.142,0.2475,114.2714
19.0999,202.436,22.598,59.247,-119.0944,60,0.0049,-78.9836,0.2349,26.6136
19.1329,202.4288,22.6385,59.1887,-118.9227,60,0.0036,127.4675,0.0652,-23.3031
19.1669,202.4382,22.6857,59.0592,-118.85,60,0.0022,89.2166,0.0527,-73.8145
